ID,Authors,Title,Year,Source.title,Volume,Issue,clickable_doi,unpaywall,scholar,linguistics,reason,rand,year,count
6336956f,"Field, M.C.","Metaphor, mythology, and a navajo verb: The role of cultural constructs in the Lexicography of Endangered Languages",2009,Anthropological Linguistics,51,4-Mar,http://doi.org/,,,,,0.669266932,TRUE,
e2cbe62c,"Mitterer, H., Ernestus, M.",The link between speech perception and production is phonological and abstract: Evidence from the shadowing task,2008,Cognition,109,1,http://doi.org/10.1016/j.cognition.2008.08.002,,,,,0.692789212,TRUE,
85b0eec5,"Howe, J.",Argument is argument: An essay on conceptual metaphor and verbal dispute,2008,Metaphor and Symbol,23,1,http://doi.org/10.1080/10926480701723516,,,,,0.821363939,TRUE,
84442ed8,"Farid, F.",Terror at the beach: Arab bodies and the somatic violence of white cartographic anxiety in Australia and Palestine/Israel,2009,Social Semiotics,19,1,http://doi.org/10.1080/10350330802632790,,,,,0.164627914,TRUE,
f62f01f9,"Samimy, K.K.",The voice of a native speaker in the land of nonnative english speakers,2008,TESOL Quarterly,42,1,http://doi.org/10.1002/j.1545-7249.2008.tb00213.x,,,,,0.770322485,TRUE,
136ae5cc,"Hyon, S.",Convention and inventiveness in an occluded academic genre: A case study of retention-promotion-tenure reports,2008,English for Specific Purposes,27,2,http://doi.org/10.1016/j.esp.2007.07.003,,,,,0.755515984,TRUE,
e0719ca3,"Bolander, B.",Scaling value: transnationalism and the Aga Khan’s English as a “second language” policy,2018,Language Policy,17,2,http://doi.org/10.1007/s10993-017-9435-5,,,,,0.243436701,FALSE,
f6c0cf48,"Granoff, P.",Other people's stories: Haribhadra and the decapitation of brahma,2009,Indo-Iranian Journal,52,4,http://doi.org/10.1163/001972409X445799,,,,,0.583034089,TRUE,
547e3796,"Taylor, R.",Negotiating voices through embodied semiosis: The co-construction of a science text,2019,Linguistics and Education,53,,http://doi.org/10.1016/j.linged.2019.06.005,,,,,0.655620665,FALSE,
43b83aa1,"Jeffress, A.",GUILLERMO MARTÍNEZ’S “A REPULSIVE HAPPINESS”,2019,Translation Review,104,1,http://doi.org/10.1080/07374836.2019.1632763,,,,,0.093884737,FALSE,
e543288f,"Kassing, J.W., Sanderson, J.","\You're the kind of guy that we all want for a drinking buddy\"": Expressions of parasocial interaction on Floydlandis.com""",2009,Western Journal of Communication,73,2,http://doi.org/10.1080/10570310902856063,,,,,0.728079149,TRUE,
cf29b5e7,"Myrick, C.",The value of local dictionaries in the Caribbean: The example of Saba,2019,Dictionaries,40,1,http://doi.org/10.1353/Dec.2019.0005,,,,,0.431684151,FALSE,
8221ca99,"Hodges, A.",The politics of recontextualization: Discursive competition over claims of Iranian involvement in Iraq,2008,Discourse and Society,19,4,http://doi.org/10.1177/0957926508089940,,,,,0.43677893,TRUE,
a570609a,"Viccaro, E., Sands, E., Springer, C.",Spaced retrieval using static and dynamic images to improve face-name recognition: Alzheimer’s dementia and vascular dementia,2019,American Journal of Speech-Language Pathology,28,3,http://doi.org/10.1044/2019_AJSLP-18-0131,,,,,0.83105179,FALSE,
96184f73,"Tárnyiková, J.",English placeholders as manifestations of vague language: Their role in social interaction,2019,Brno Studies in English,45,2,http://doi.org/10.5817/BSE2019-2-10,,,,,0.644714326,FALSE,
8879277f,"Konijn, E.A., Van Der Molen, J.H.W., Van Nes, S.",Emotions bias perceptions of realism in audiovisual media: Why we may take fiction for real,2009,Discourse Processes,46,4,http://doi.org/10.1080/01638530902728546,,,,,0.278296831,TRUE,
f11f6bce,"Walsh, A.S.",Essentially translatable poetry–the case of Lorca’s Poet in New York,2018,Translator,24,3,http://doi.org/10.1080/13556509.2018.1536307,,,,,0.297091845,FALSE,
73643fb1,"Nicolaides, C.S., Fernandes, V.",Learner autonomy in the light of freire,2008,DELTA Documentacao de Estudos em Linguistica Teorica e Aplicada,24,SPL.ISS.,http://doi.org/10.1590/s0102-44502008000300006,,,,,0.801088443,TRUE,
16cee3e3,"Salayová, A.",Aspects of temporality in Greek magical papyri,2018,Graeco-Latina Brunensia,23,1,http://doi.org/10.5817/GLB2018-1-11,,,,,0.181192103,FALSE,
f04e55d9,"Placencia, M.E.",(Non)Compliance with directives among family and friends: Responding to social pressure and individual wants,2008,Intercultural Pragmatics,5,3,http://doi.org/10.1515/IPRG.2008.015,,,,,0.304377038,TRUE,
8671df17,"Chen, P.-H., Fu, J.-T.",Examining Measurement Properties of the Revised Preschool Language Assessment for Use With Mandarin-Speaking Children,2018,Language Assessment Quarterly,15,4,http://doi.org/10.1080/15434303.2018.1529176,,,,,0.686682041,FALSE,
237f6ed5,"Khachaturyan, M.",Inclusory pronouns in Mande: The emergence of a typological rarum,2019,Folia Linguistica,53,1,http://doi.org/10.1515/flin-2019-2005,,,,,0.409360339,FALSE,
55c603ba,"Hones, D.F., Aguilar, N., Thao, S.",La lunch continua becoming a bilingual teacher,2009,Multicultural Education,16,3,http://doi.org/,,,,,0.534076252,TRUE,
ecbea352,"Chinn, C.",Libertas reverentiam remisit: Politics and metaphor in Statius Silvae 1.6,2008,American Journal of Philology,129,1,http://doi.org/10.1353/ajp.2008.0014,,,,,0.658761553,TRUE,
bd85ead3,"Hornsby, D.","Variable liaison, diglossia, and the style dimension in spoken French",2019,French Studies,73,4,http://doi.org/10.1093/fs/knz156,,,,,0.444522552,FALSE,
ef94ae48,"Chávez, T.A., Givens, J., Lemberger-Truelove, M.E., Lemberger-Truelove, T., Palacios, A.F.",Dialogical Meaning and Justice for Constructivist and Existential Psychologies,2019,Journal of Constructivist Psychology,32,2,http://doi.org/10.1080/10720537.2018.1461718,,,,,0.69810591,FALSE,
462a7e39,"Buszkowski, W.",On Involutive Nonassociative Lambek Calculus,2019,"Journal of Logic, Language and Information",28,2,http://doi.org/10.1007/s10849-018-09278-9,,,,,0.021330098,FALSE,
5f174132,"Dell'olio, F.",Wor(l)d order and coloniality in language education for migrants. Key ideas for thinking otherwise,2018,Language Learning in Higher Education,9,1,http://doi.org/10.1515/cercles-2019-0003,,,,,0.701031363,FALSE,
bf1d89a4,"Neel, A.T.",Effects of loud and amplified speech on sentence and word intelligibility in Parkinson disease,2009,"Journal of Speech, Language, and Hearing Research",52,4,http://doi.org/10.1044/1092-4388(2008/08-0119),,,,,0.152161443,TRUE,
bb0cd18d,"Pojanapunya, P.",Tailoring academic words to multidisciplinary EAP classes,2019,TESOL Journal,10,3,http://doi.org/10.1002/tesj.439,,,,,0.838339407,FALSE,
df6c00d4,"Zaccarini, M.","The athens of the north? Scotland and the national struggle for the parthenon, its marbles, and its identity",2018,Aevum - Rassegna di Scienze Storiche Linguistiche e Filologiche,92,1,http://doi.org/10.26350/000193_000016,,,,,0.313724577,FALSE,
38e8a582,"McDonald, S.",Constructing the ‘literate boy’: Analysing masculinities on websites created in response to the boys’ literacy ‘crisis’,2019,English in Australia,54,2,http://doi.org/,,,,,0.308200255,FALSE,
2b7c3787,"Cacoullos, A.T.",The possibility of becoming in Pedro Almodóvar's Mujeres al borde de un ataque de nervios (1988) and Los abrazos rotos (2009),2019,Bulletin of Hispanic Studies,96,2,http://doi.org/10.3828/bhs.2019.11,,,,,0.363474198,FALSE,
a7add94e,"Acheson, D.J., MacDonald, M.C.",Twisting tongues and memories: Explorations of the relationship between language production and verbal working memory,2009,Journal of Memory and Language,60,3,http://doi.org/10.1016/j.jml.2008.12.002,,,,,0.028088003,TRUE,
3ec92645,"Bodor, A.",The reception of the septuagint in the Peshitta of Isaiah,2019,Vetus Testamentum,69,1,http://doi.org/10.1163/15685330-12341347,,,,,0.649306336,FALSE,
12ab5f14,"Sprenger, T.M.",How do we know whether there has been progress in teacher autonomy?,2008,DELTA Documentacao de Estudos em Linguistica Teorica e Aplicada,24,SPL.ISS.,http://doi.org/10.1590/s0102-44502008000300010,,,,,0.089001588,TRUE,
4d7a6e3c,"Carmichael, K., Becker, K.",The New York City-New Orleans connection: Evidence from constraint ranking comparison,2018,Language Variation and Change,30,3,http://doi.org/10.1017/S0954394518000133,,,,,0.782391363,FALSE,
6a273d13,"Camacho, P.","Returning to \Ezuversity\"": Feminism and emancipation in the letters of ezra pound to forgotten modernist Iris Barry, 1916-1917""",2019,Atlantis,41,2,http://doi.org/10.28914/Atlantis-2019-41.2.05,,,,,0.046630359,FALSE,
69e3d4a0,"Park, Y., Perkell, J.S., Matthies, M.L., Steppa, C.E.",Categorization in the perception of breathy voice quality and its relation to voice production in healthy speakers,2019,"Journal of Speech, Language, and Hearing Research",62,10O,http://doi.org/10.1044/2019_JSLHR-S-19-0048,,,,,0.424284797,FALSE,
3baf7bdf,"Gold, R., Gold, A.","Delivering bad news: Attitudes, feelings, and practice characteristics among speech-language pathologists",2018,American Journal of Speech-Language Pathology,27,1,http://doi.org/10.1044/2017_AJSLP-17-0045,,,,,0.893684355,FALSE,
83a01872,"Myers, J., Li, Y.",Lexical frequency effects in Taiwan Southern Min syllable contraction,2009,Journal of Phonetics,37,2,http://doi.org/10.1016/j.wocn.2009.02.002,,,,,0.073835929,TRUE,
23673260,"Whitt, R.J.","“And all this is spoken of the naturall byrth …”: Metadiscourse in The Birth of Mankind and its German source text, Rosengarten",2018,English Text Construction,11,2,http://doi.org/10.1075/etc.00010.whi,,,,,0.664965959,FALSE,
50e43a25,"Breitkopf, A.",Russian academic style in sociology: Changes and development,2009,Russian Linguistics,33,3,http://doi.org/10.1007/s11185-009-9042-y,,,,,0.838489502,TRUE,
6f78bcdb,"Bundrick, S.D.",Dionysian themes and imagery in Oliver Stone's Alexander,2009,Helios,36,1,http://doi.org/10.1353/hel.0.0018,,,,,0.443642438,TRUE,
2c2e646e,"Suvorova, E., Polyakova, L.",Double inference in the processes of comprehension of Russian and English discourse complicated by an idiom,2018,"3L: Language, Linguistics, Literature",24,2,http://doi.org/10.17576/3L-2018-2402-04,,,,,0.165588376,FALSE,
d2589437,"Hertel, C.",Petrifaction and melancholia in dürer's lucretia,2008,Word and Image,24,1,http://doi.org/10.10.80/02666280701321704,,,,,0.873867379,TRUE,
fca298a9,"By, H., Laohawiriyanon, C.",The l2 motivational self system of low and high achievers in a cambodian context,2019,PASAA,57,,http://doi.org/,,,,,0.036542569,FALSE,
bd037236,"Tiv, M., Rouillard, V., Vingron, N., Wiebe, S., Titone, D.",Global Second Language Proficiency Predicts Self-Perceptions of General Sarcasm Use Among Bilingual Adults,2019,Journal of Language and Social Psychology,38,4,http://doi.org/10.1177/0261927X19865764,,,,,0.65449157,FALSE,
775e5b97,"Yana, Y., Mineshima, K., Bekki, D.",Variable Handling and Compositionality: Comparing DRT and DTS,2019,"Journal of Logic, Language and Information",28,2,http://doi.org/10.1007/s10849-019-09294-3,,,,,0.2233484,FALSE,
4eb28358,"Clements, J.C.","Speech communities, language varieties, and typology: Acquisitional history and pidgin and creole typology",2019,Journal of Pidgin and Creole Languages,34,2,http://doi.org/10.1075/jpcl.00043.cle,,,,,0.19323051,FALSE,
fc6d3dcc,"Weiskott, E.",A new text of the Middle English short charter of Christ,2018,Notes and Queries,65,4,http://doi.org/10.1093/notesj/gjy145,,,,,0.32351212,FALSE,
1468f88a,"Ting, J.",The nature of the particle suo in the passive constructions in Classical Chinese,2008,Journal of Chinese Linguistics,36,1,http://doi.org/,,,,,0.219978003,TRUE,
bf2f50c0,"Seuren, P.A.M., Hamans, C.",Semantic conditioning of syntactic rules: Evidentiality and auxiliation in English and Dutch,2009,Folia Linguistica,43,1,http://doi.org/10.1515/FLIN.2009.004,,,,,0.199526403,TRUE,
cc0fa54f,"Schwarz, B., Simonenko, A.",Factive islands and meaning-driven unacceptability,2018,Natural Language Semantics,26,4-Mar,http://doi.org/10.1007/s11050-018-9146-2,,,,,0.249463395,FALSE,
93b22aab,"Frazier, L., Clifton, C., Rich, S., Duff, J.",Anticipating Negation: The Dos and Don'ts of Neg Raising,2018,Syntax,21,2,http://doi.org/10.1111/synt.12151,,,,,0.225688081,FALSE,
6fd34eb5,"Bengtson, J.D.","‘Where there is fire, there is smoke’: A study in the Euskaro-Caucasian hypothesis",2019,Slovo a Slovesnost,80,1,http://doi.org/,,,,,0.228461277,FALSE,
64bc2f66,"Sabbagh, J.",The category of predicates and predicate phrases in Tagalog: Commentary on kaufman's article,2009,Theoretical Linguistics,35,1,http://doi.org/10.1515/THLI.2009.009,,,,,0.331492572,TRUE,
1e4bc702,"Cairns, L.",Sapphism in twentieth to twenty-first century French film: Segue or schism?,2008,Australian Journal of French Studies,45,3,http://doi.org/10.3828/AJFS.45.3.264,,,,,0.402993598,TRUE,
ca41c4ce,"Farvardin, M.T.",Effects of spacing techniques on EFL learners' recognition and production of lexical collocations,2019,Indonesian Journal of Applied Linguistics,9,2,http://doi.org/10.17509/ijal.v9i2.20237,,,,,0.259252938,FALSE,
647a4cec,"Turkeltaub, P.E.",A taxonomy of brain–behavior relationships after stroke,2019,"Journal of Speech, Language, and Hearing Research",62,11,http://doi.org/10.1044/2019_JSLHR-L-RSNP-19-0032,,,,,0.391181852,FALSE,
5962badd,"Van Kemenade, A.",Dutch linguistics from the perspective of a historical linguist trained at Utrecht in the 1980s,2019,Linguistics in the Netherlands,36,1,http://doi.org/10.1075/avt.00018.kem,,,,,0.550526619,FALSE,
96e643b8,"Peter, J., Valkenburg, P.M.",Adolescents' exposure to sexually explicit internet material and sexual satisfaction: A longitudinal study,2009,Human Communication Research,35,2,http://doi.org/10.1111/j.1468-2958.2009.01343.x,,,,,0.062122883,TRUE,
0efeade1,"Hamid, M.O., Hamid, M.O., Baldauf, R.B.",Will CLT bail out the bogged down ELT in Bangladesh?,2008,English Today,24,3,http://doi.org/10.1017/S0266078408000254,,,,,0.823526265,TRUE,
662b040b,"Zagacki, K.S., Gallagher, V.J.",Rhetoric and materiality in the museum park at the North Carolina museum of art,2009,Quarterly Journal of Speech,95,2,http://doi.org/10.1080/00335630902842087,,,,,0.097166436,TRUE,
e71ab4fe,"Hertel, T.J., Sunderman, G.",Student attitudes toward native and non-native language instructors,2009,Foreign Language Annals,42,3,http://doi.org/10.1111/j.1944-9720.2009.01031.x,,,,,0.449383602,TRUE,
d72422fe,"Considine, J.",Lascivious boys in the Bower of Bliss: A note on Faerie Queene II V 28 and II XII 72,2009,Notes and Queries,56,1,http://doi.org/10.1093/notesj/gjn220,,,,,0.810395604,TRUE,
f39a028b,"Cozman, F.G., Mauá, D.D.",The complexity of Bayesian networks specified by propositional and relational languages,2018,Artificial Intelligence,262,,http://doi.org/10.1016/j.artint.2018.06.001,,,,,0.277951558,FALSE,
b642803e,"Smith, S.W., Morash, M., Walling, B., Adams, E.A., Holmstrom, A.J.","Precursors to probation and parole agent intent to send informational, emotional, and esteem social support messages to female clients",2019,Journal of Applied Communication Research,,,http://doi.org/10.1080/00909882.2019.1615632,,,,,0.103079537,FALSE,
dd1ba754,"Sonnenhauser, B.",On the linguistic expression of subjectivity: Towards a sign-centered approach,2008,Semiotica,172,,http://doi.org/10.1515/SEMI.2008.102,,,,,0.140640332,TRUE,
201343d3,"Sidnell, J.",Alternate and complementary perspectives on language and social life: The organization of repair in two Caribbean communities,2008,Journal of Sociolinguistics,12,4,http://doi.org/10.1111/j.1467-9841.2008.00377.x,,,,,0.163334095,TRUE,
d8911471,"Lemelin, C.W.","Deprivations of space and time: Tsvetaeva's \absentiality\"" and \""a minute as anti-elegiac meditations on exile""",2019,Slavic and East European Journal,63,2,http://doi.org/,,,,,0.944551661,FALSE,
d26ddf61,"Robinson, D.",Möbius semioticity: Six takes on Peeter Torop's semiotics-of-culture model of textuality,2019,Sign Systems Studies,47,4-Mar,http://doi.org/10.12697/SSS.2019.47.3-4.11,,,,,0.508889624,FALSE,
59e9b4c3,"Steeve, R.W., Moore, C.A., Green, J.R., Reilly, K.J., McMurtrey, J.R.","Babbling, chewing, and sucking: Oromandibular coordination at 9 months",2008,"Journal of Speech, Language, and Hearing Research",51,6,http://doi.org/10.1044/1092-4388(2008/07-0046),,,,,0.000685259,TRUE,
1b57a43e,"Mulligan, N.W., Peterson, D.",Attention and Implicit Memory in the Category-Verification and Lexical Decision Tasks,2008,Journal of Experimental Psychology: Learning Memory and Cognition,34,3,http://doi.org/10.1037/0278-7393.34.3.662,,,,,0.387880591,TRUE,
eb55dcf9,"Daeng, K., Weda, S.","Contrastive analysis of Makassarese, Indonesian, and english syntax",2019,Asian EFL Journal,25,52,http://doi.org/,,,,,0.305831401,FALSE,
f7e0c8d7,"Minchell, E., Finch, E., Rumbach, A.",The effects of thrombolysis and endovascular clot retrieval on dysphagia: a scoping review,2019,"Speech, Language and Hearing",,,http://doi.org/10.1080/2050571X.2019.1660460,,,,,0.538218696,FALSE,
