ID,Authors,Title,Year,Source.title,Volume,Issue,clickable_doi,unpaywall,scholar,linguistics,reason,erin code,reason,rand,year,count
ebe75534,"Stepanov, A., Tsai, W.-T.D.",Cartography and licensing of wh-adjuncts: A cross-linguistic perspective,2008,Natural Language and Linguistic Theory,26,3,http://doi.org/10.1007/s11049-008-9047-z,,,,,,,0.14605976,TRUE,
51331dfc,"Blom, A.H.",The Welsh glosses in the Vocabularium Cornicum,2009,Cambrian Medieval Celtic Studies,57,,http://doi.org/,,,,,,,0.96620727,TRUE,
4f5126b3,"Cama, E., Melchionda, S., Palladino, T., Carella, M., Santarelli, R., Genovese, E., Benettazzo, F., Zelante, L., Arslan, E.",Hearing loss features in GJB2 biallelic mutations and GJB2/GJB6 digenic inheritance in a large Italian cohort,2009,International Journal of Audiology,48,1,http://doi.org/10.1080/14992020802400654,,,,,,,0.06603593,TRUE,
8bb95f81,"Buffo, A.P.",Interpretation and Improvisation: The Judge and the Musician Between Text and Context,2018,International Journal for the Semiotics of Law,31,2,http://doi.org/10.1007/s11196-017-9537-6,,,,,,,0.00790889,FALSE,
ada8f9dd,"Hill, K., Sabet, M.",Dynamic speaking assessments,2009,TESOL Quarterly,43,3,http://doi.org/10.1002/j.1545-7249.2009.tb00251.x,,,,,,,0.26263289,TRUE,
73c5fe37,"Santoro, M.","Compounds in sign languages the case of Italian and French Sign Language (École des Hautes Études en Sciences Sociales (EHESS), 2018)",2019,Sign Language and Linguistics (Online),22,2,http://doi.org/10.1075/sll.00038.san,,,,,,,0.94335571,FALSE,
9bb6afd0,"Vatvedt Fjeld, R.E., Kristiansen, E., Rathje, M., Oskarsson, V., Konstaninovskaia, N., Gill, I., Menuta, F.",The worldwide use and meaning of the f-word,2019,Intercultural Pragmatics,16,1,http://doi.org/10.1515/ip-2019-0004,,,,,,,0.01866255,FALSE,
070f8076,"Tamaoka, K., Meyer, P., Makioka, S., Altmann, G.",On the dynamics of the compounding of Japanese kanji with common and proper nouns,2008,Journal of Quantitative Linguistics,15,2,http://doi.org/10.1080/09296170801961801,,,,,,,0.4715088,TRUE,
cd2d7f42,"Manning, P.",A construction-based view of possessive and local case-marking in middle and modern welsh relative clauses,2008,Journal of Celtic Linguistics,11,,http://doi.org/,,,,,,,1.74E-05,TRUE,
a1c6890d,"Garcia, L., Sabbadin, R.",Complexity results and algorithms for possibilistic influence diagrams,2008,Artificial Intelligence,172,9-Aug,http://doi.org/10.1016/j.artint.2007.11.008,,,,,,,0.36483179,TRUE,
426f16e1,"Stephen, K.","Writing the relief: Adrian stokes, ben nicholson and the architectonics of surface",2008,Word and Image,24,1,http://doi.org/10.1080/o2666280701405960,,,,,,,0.57804215,TRUE,
0533641b,"Johnstone, B.",In the profession: Choosing the right journal for your manuscript,2009,Journal of English Linguistics,37,4,http://doi.org/10.1177/0075424209348154,,,,,,,0.01205995,TRUE,
11cd3c1c,"Hadley, K.",Blake's visions of the daughters of Albion and the biopolitical unconscious,2018,PMLA,133,2,http://doi.org/10.1632/pmla.2018.133.2.314,,,,,,,0.43017665,FALSE,
5ab6a8ef,"Cruz, T.H., Marshall, S.W., Bowling, J.M., Villaveces, A.",The validity of a proxy acculturation scale among U.S. Hispanics,2008,Hispanic Journal of Behavioral Sciences,30,4,http://doi.org/10.1177/0739986308323653,,,,,,,0.25988564,TRUE,
6336956f,"Field, M.C.","Metaphor, mythology, and a navajo verb: The role of cultural constructs in the Lexicography of Endangered Languages",2009,Anthropological Linguistics,51,4-Mar,http://doi.org/,,,,,,,0.66926693,TRUE,
e2cbe62c,"Mitterer, H., Ernestus, M.",The link between speech perception and production is phonological and abstract: Evidence from the shadowing task,2008,Cognition,109,1,http://doi.org/10.1016/j.cognition.2008.08.002,,,,,,,0.69278921,TRUE,
85b0eec5,"Howe, J.",Argument is argument: An essay on conceptual metaphor and verbal dispute,2008,Metaphor and Symbol,23,1,http://doi.org/10.1080/10926480701723516,,,,,,,0.82136394,TRUE,
84442ed8,"Farid, F.",Terror at the beach: Arab bodies and the somatic violence of white cartographic anxiety in Australia and Palestine/Israel,2009,Social Semiotics,19,1,http://doi.org/10.1080/10350330802632790,,,,,,,0.16462791,TRUE,
f62f01f9,"Samimy, K.K.",The voice of a native speaker in the land of nonnative english speakers,2008,TESOL Quarterly,42,1,http://doi.org/10.1002/j.1545-7249.2008.tb00213.x,,,,,,,0.77032249,TRUE,
136ae5cc,"Hyon, S.",Convention and inventiveness in an occluded academic genre: A case study of retention-promotion-tenure reports,2008,English for Specific Purposes,27,2,http://doi.org/10.1016/j.esp.2007.07.003,,,,,,,0.75551598,TRUE,
e0719ca3,"Bolander, B.",Scaling value: transnationalism and the Aga Khan’s English as a “second language” policy,2018,Language Policy,17,2,http://doi.org/10.1007/s10993-017-9435-5,,,,,,,0.2434367,FALSE,
f6c0cf48,"Granoff, P.",Other people's stories: Haribhadra and the decapitation of brahma,2009,Indo-Iranian Journal,52,4,http://doi.org/10.1163/001972409X445799,,,,,,,0.58303409,TRUE,
547e3796,"Taylor, R.",Negotiating voices through embodied semiosis: The co-construction of a science text,2019,Linguistics and Education,53,,http://doi.org/10.1016/j.linged.2019.06.005,,,,,,,0.65562067,FALSE,
43b83aa1,"Jeffress, A.",GUILLERMO MARTÍNEZ’S “A REPULSIVE HAPPINESS”,2019,Translation Review,104,1,http://doi.org/10.1080/07374836.2019.1632763,,,,,,,0.09388474,FALSE,
e543288f,"Kassing, J.W., Sanderson, J.","\You're the kind of guy that we all want for a drinking buddy\"": Expressions of parasocial interaction on Floydlandis.com""",2009,Western Journal of Communication,73,2,http://doi.org/10.1080/10570310902856063,,,,,,,0.72807915,TRUE,
cf29b5e7,"Myrick, C.",The value of local dictionaries in the Caribbean: The example of Saba,2019,Dictionaries,40,1,http://doi.org/10.1353/Dec.2019.0005,,,,,,,0.43168415,FALSE,
8221ca99,"Hodges, A.",The politics of recontextualization: Discursive competition over claims of Iranian involvement in Iraq,2008,Discourse and Society,19,4,http://doi.org/10.1177/0957926508089940,,,,,,,0.43677893,TRUE,
a570609a,"Viccaro, E., Sands, E., Springer, C.",Spaced retrieval using static and dynamic images to improve face-name recognition: Alzheimer’s dementia and vascular dementia,2019,American Journal of Speech-Language Pathology,28,3,http://doi.org/10.1044/2019_AJSLP-18-0131,,,,,,,0.83105179,FALSE,
96184f73,"Tárnyiková, J.",English placeholders as manifestations of vague language: Their role in social interaction,2019,Brno Studies in English,45,2,http://doi.org/10.5817/BSE2019-2-10,,,,,,,0.64471433,FALSE,
8879277f,"Konijn, E.A., Van Der Molen, J.H.W., Van Nes, S.",Emotions bias perceptions of realism in audiovisual media: Why we may take fiction for real,2009,Discourse Processes,46,4,http://doi.org/10.1080/01638530902728546,,,,,,,0.27829683,TRUE,
f11f6bce,"Walsh, A.S.",Essentially translatable poetry–the case of Lorca’s Poet in New York,2018,Translator,24,3,http://doi.org/10.1080/13556509.2018.1536307,,,,,,,0.29709185,FALSE,
73643fb1,"Nicolaides, C.S., Fernandes, V.",Learner autonomy in the light of freire,2008,DELTA Documentacao de Estudos em Linguistica Teorica e Aplicada,24,SPL.ISS.,http://doi.org/10.1590/s0102-44502008000300006,,,,,,,0.80108844,TRUE,
16cee3e3,"Salayová, A.",Aspects of temporality in Greek magical papyri,2018,Graeco-Latina Brunensia,23,1,http://doi.org/10.5817/GLB2018-1-11,,,,,,,0.1811921,FALSE,
f04e55d9,"Placencia, M.E.",(Non)Compliance with directives among family and friends: Responding to social pressure and individual wants,2008,Intercultural Pragmatics,5,3,http://doi.org/10.1515/IPRG.2008.015,,,,,,,0.30437704,TRUE,
8671df17,"Chen, P.-H., Fu, J.-T.",Examining Measurement Properties of the Revised Preschool Language Assessment for Use With Mandarin-Speaking Children,2018,Language Assessment Quarterly,15,4,http://doi.org/10.1080/15434303.2018.1529176,,,,,,,0.68668204,FALSE,
237f6ed5,"Khachaturyan, M.",Inclusory pronouns in Mande: The emergence of a typological rarum,2019,Folia Linguistica,53,1,http://doi.org/10.1515/flin-2019-2005,,,,,,,0.40936034,FALSE,
55c603ba,"Hones, D.F., Aguilar, N., Thao, S.",La lunch continua becoming a bilingual teacher,2009,Multicultural Education,16,3,http://doi.org/,,,,,,,0.53407625,TRUE,
ecbea352,"Chinn, C.",Libertas reverentiam remisit: Politics and metaphor in Statius Silvae 1.6,2008,American Journal of Philology,129,1,http://doi.org/10.1353/ajp.2008.0014,,,,,,,0.65876155,TRUE,
bd85ead3,"Hornsby, D.","Variable liaison, diglossia, and the style dimension in spoken French",2019,French Studies,73,4,http://doi.org/10.1093/fs/knz156,,,,,,,0.44452255,FALSE,
ef94ae48,"Chávez, T.A., Givens, J., Lemberger-Truelove, M.E., Lemberger-Truelove, T., Palacios, A.F.",Dialogical Meaning and Justice for Constructivist and Existential Psychologies,2019,Journal of Constructivist Psychology,32,2,http://doi.org/10.1080/10720537.2018.1461718,,,,,,,0.69810591,FALSE,
462a7e39,"Buszkowski, W.",On Involutive Nonassociative Lambek Calculus,2019,"Journal of Logic, Language and Information",28,2,http://doi.org/10.1007/s10849-018-09278-9,,,,,,,0.0213301,FALSE,
5f174132,"Dell'olio, F.",Wor(l)d order and coloniality in language education for migrants. Key ideas for thinking otherwise,2018,Language Learning in Higher Education,9,1,http://doi.org/10.1515/cercles-2019-0003,,,,,,,0.70103136,FALSE,
bf1d89a4,"Neel, A.T.",Effects of loud and amplified speech on sentence and word intelligibility in Parkinson disease,2009,"Journal of Speech, Language, and Hearing Research",52,4,http://doi.org/10.1044/1092-4388(2008/08-0119),,,,,,,0.15216144,TRUE,
bb0cd18d,"Pojanapunya, P.",Tailoring academic words to multidisciplinary EAP classes,2019,TESOL Journal,10,3,http://doi.org/10.1002/tesj.439,,,,,,,0.83833941,FALSE,
df6c00d4,"Zaccarini, M.","The athens of the north? Scotland and the national struggle for the parthenon, its marbles, and its identity",2018,Aevum - Rassegna di Scienze Storiche Linguistiche e Filologiche,92,1,http://doi.org/10.26350/000193_000016,,,,,,,0.31372458,FALSE,
38e8a582,"McDonald, S.",Constructing the ‘literate boy’: Analysing masculinities on websites created in response to the boys’ literacy ‘crisis’,2019,English in Australia,54,2,http://doi.org/,,,,,,,0.30820026,FALSE,
2b7c3787,"Cacoullos, A.T.",The possibility of becoming in Pedro Almodóvar's Mujeres al borde de un ataque de nervios (1988) and Los abrazos rotos (2009),2019,Bulletin of Hispanic Studies,96,2,http://doi.org/10.3828/bhs.2019.11,,,,,,,0.3634742,FALSE,
a7add94e,"Acheson, D.J., MacDonald, M.C.",Twisting tongues and memories: Explorations of the relationship between language production and verbal working memory,2009,Journal of Memory and Language,60,3,http://doi.org/10.1016/j.jml.2008.12.002,,,,,,,0.028088,TRUE,
3ec92645,"Bodor, A.",The reception of the septuagint in the Peshitta of Isaiah,2019,Vetus Testamentum,69,1,http://doi.org/10.1163/15685330-12341347,,,,,,,0.64930634,FALSE,
12ab5f14,"Sprenger, T.M.",How do we know whether there has been progress in teacher autonomy?,2008,DELTA Documentacao de Estudos em Linguistica Teorica e Aplicada,24,SPL.ISS.,http://doi.org/10.1590/s0102-44502008000300010,,,,,,,0.08900159,TRUE,
4d7a6e3c,"Carmichael, K., Becker, K.",The New York City-New Orleans connection: Evidence from constraint ranking comparison,2018,Language Variation and Change,30,3,http://doi.org/10.1017/S0954394518000133,,,,,,,0.78239136,FALSE,
6a273d13,"Camacho, P.","Returning to \Ezuversity\"": Feminism and emancipation in the letters of ezra pound to forgotten modernist Iris Barry, 1916-1917""",2019,Atlantis,41,2,http://doi.org/10.28914/Atlantis-2019-41.2.05,,,,,,,0.04663036,FALSE,
69e3d4a0,"Park, Y., Perkell, J.S., Matthies, M.L., Steppa, C.E.",Categorization in the perception of breathy voice quality and its relation to voice production in healthy speakers,2019,"Journal of Speech, Language, and Hearing Research",62,10O,http://doi.org/10.1044/2019_JSLHR-S-19-0048,,,,,,,0.4242848,FALSE,
3baf7bdf,"Gold, R., Gold, A.","Delivering bad news: Attitudes, feelings, and practice characteristics among speech-language pathologists",2018,American Journal of Speech-Language Pathology,27,1,http://doi.org/10.1044/2017_AJSLP-17-0045,,,,,,,0.89368436,FALSE,
83a01872,"Myers, J., Li, Y.",Lexical frequency effects in Taiwan Southern Min syllable contraction,2009,Journal of Phonetics,37,2,http://doi.org/10.1016/j.wocn.2009.02.002,,,,,,,0.07383593,TRUE,
23673260,"Whitt, R.J.","“And all this is spoken of the naturall byrth …”: Metadiscourse in The Birth of Mankind and its German source text, Rosengarten",2018,English Text Construction,11,2,http://doi.org/10.1075/etc.00010.whi,,,,,,,0.66496596,FALSE,
50e43a25,"Breitkopf, A.",Russian academic style in sociology: Changes and development,2009,Russian Linguistics,33,3,http://doi.org/10.1007/s11185-009-9042-y,,,,,,,0.8384895,TRUE,
6f78bcdb,"Bundrick, S.D.",Dionysian themes and imagery in Oliver Stone's Alexander,2009,Helios,36,1,http://doi.org/10.1353/hel.0.0018,,,,,,,0.44364244,TRUE,
2c2e646e,"Suvorova, E., Polyakova, L.",Double inference in the processes of comprehension of Russian and English discourse complicated by an idiom,2018,"3L: Language, Linguistics, Literature",24,2,http://doi.org/10.17576/3L-2018-2402-04,,,,,,,0.16558838,FALSE,
d2589437,"Hertel, C.",Petrifaction and melancholia in dürer's lucretia,2008,Word and Image,24,1,http://doi.org/10.10.80/02666280701321704,,,,,,,0.87386738,TRUE,
fca298a9,"By, H., Laohawiriyanon, C.",The l2 motivational self system of low and high achievers in a cambodian context,2019,PASAA,57,,http://doi.org/,,,,,,,0.03654257,FALSE,
bd037236,"Tiv, M., Rouillard, V., Vingron, N., Wiebe, S., Titone, D.",Global Second Language Proficiency Predicts Self-Perceptions of General Sarcasm Use Among Bilingual Adults,2019,Journal of Language and Social Psychology,38,4,http://doi.org/10.1177/0261927X19865764,,,,,,,0.65449157,FALSE,
775e5b97,"Yana, Y., Mineshima, K., Bekki, D.",Variable Handling and Compositionality: Comparing DRT and DTS,2019,"Journal of Logic, Language and Information",28,2,http://doi.org/10.1007/s10849-019-09294-3,,,,,,,0.2233484,FALSE,
4eb28358,"Clements, J.C.","Speech communities, language varieties, and typology: Acquisitional history and pidgin and creole typology",2019,Journal of Pidgin and Creole Languages,34,2,http://doi.org/10.1075/jpcl.00043.cle,,,,,,,0.19323051,FALSE,
fc6d3dcc,"Weiskott, E.",A new text of the Middle English short charter of Christ,2018,Notes and Queries,65,4,http://doi.org/10.1093/notesj/gjy145,,,,,,,0.32351212,FALSE,
1468f88a,"Ting, J.",The nature of the particle suo in the passive constructions in Classical Chinese,2008,Journal of Chinese Linguistics,36,1,http://doi.org/,,,,,,,0.219978,TRUE,
bf2f50c0,"Seuren, P.A.M., Hamans, C.",Semantic conditioning of syntactic rules: Evidentiality and auxiliation in English and Dutch,2009,Folia Linguistica,43,1,http://doi.org/10.1515/FLIN.2009.004,,,,,,,0.1995264,TRUE,
cc0fa54f,"Schwarz, B., Simonenko, A.",Factive islands and meaning-driven unacceptability,2018,Natural Language Semantics,26,4-Mar,http://doi.org/10.1007/s11050-018-9146-2,,,,,,,0.2494634,FALSE,
93b22aab,"Frazier, L., Clifton, C., Rich, S., Duff, J.",Anticipating Negation: The Dos and Don'ts of Neg Raising,2018,Syntax,21,2,http://doi.org/10.1111/synt.12151,,,,,,,0.22568808,FALSE,
6fd34eb5,"Bengtson, J.D.","‘Where there is fire, there is smoke’: A study in the Euskaro-Caucasian hypothesis",2019,Slovo a Slovesnost,80,1,http://doi.org/,,,,,,,0.22846128,FALSE,
64bc2f66,"Sabbagh, J.",The category of predicates and predicate phrases in Tagalog: Commentary on kaufman's article,2009,Theoretical Linguistics,35,1,http://doi.org/10.1515/THLI.2009.009,,,,,,,0.33149257,TRUE,
1e4bc702,"Cairns, L.",Sapphism in twentieth to twenty-first century French film: Segue or schism?,2008,Australian Journal of French Studies,45,3,http://doi.org/10.3828/AJFS.45.3.264,,,,,,,0.4029936,TRUE,
ca41c4ce,"Farvardin, M.T.",Effects of spacing techniques on EFL learners' recognition and production of lexical collocations,2019,Indonesian Journal of Applied Linguistics,9,2,http://doi.org/10.17509/ijal.v9i2.20237,,,,,,,0.25925294,FALSE,
647a4cec,"Turkeltaub, P.E.",A taxonomy of brain–behavior relationships after stroke,2019,"Journal of Speech, Language, and Hearing Research",62,11,http://doi.org/10.1044/2019_JSLHR-L-RSNP-19-0032,,,,,,,0.39118185,FALSE,
5962badd,"Van Kemenade, A.",Dutch linguistics from the perspective of a historical linguist trained at Utrecht in the 1980s,2019,Linguistics in the Netherlands,36,1,http://doi.org/10.1075/avt.00018.kem,,,,,,,0.55052662,FALSE,
96e643b8,"Peter, J., Valkenburg, P.M.",Adolescents' exposure to sexually explicit internet material and sexual satisfaction: A longitudinal study,2009,Human Communication Research,35,2,http://doi.org/10.1111/j.1468-2958.2009.01343.x,,,,,,,0.06212288,TRUE,
0efeade1,"Hamid, M.O., Hamid, M.O., Baldauf, R.B.",Will CLT bail out the bogged down ELT in Bangladesh?,2008,English Today,24,3,http://doi.org/10.1017/S0266078408000254,,,,,,,0.82352627,TRUE,
662b040b,"Zagacki, K.S., Gallagher, V.J.",Rhetoric and materiality in the museum park at the North Carolina museum of art,2009,Quarterly Journal of Speech,95,2,http://doi.org/10.1080/00335630902842087,,,,,,,0.09716644,TRUE,
